text,user,created_at
@O23Cunningham Pinting now,example,2019-12-23 09:42:37+00:00
Still not sure if it was like a bed belonging to and old cat OR a really old bed belonging to just a generally smelly cat https://t.co/oUNQk7tRyM,example,2019-12-23 08:32:46+00:00
Woman next to me on the plane smelt like an old cat bed. That was a long 5 hours,example,2019-12-23 08:14:22+00:00
@sihoward1 Yep,example,2019-12-23 07:49:38+00:00
New Year’s Day. One hour mix from me featuring FOUR upcoming instrumental bangers I’ve produced https://t.co/TnXSvbG4zJ,example,2019-12-23 07:37:46+00:00
Thanks jordan for the lovely treasure chat. But I’ve done 82 gigs this year in 17 countries https://t.co/QzPWIduUih,example,2019-12-23 07:30:29+00:00
See you later Perth gang https://t.co/dNvIszSFdJ,example,2019-12-23 01:36:04+00:00
RT @JohnnyBerchtold: How actors in movies eat their food https://t.co/hmp4fB3dzB,example,2019-12-22 00:33:36+00:00
About to meet this guy... update soon 🙏 https://t.co/FdDCQpISmD,example,2019-12-21 09:56:08+00:00
@Footsie Who? What ? How?,example,2019-12-21 09:52:55+00:00
1am at The Outback Inn https://t.co/4GLwnCRn7b,example,2019-12-21 08:02:38+00:00
@MarcKinchen 💙,example,2019-12-21 05:41:09+00:00
Mate if you drive down from Auckland and book the hotel I’ll meet you for a beer and sort you cash for your hotel room. I believe in random acts of kindness https://t.co/ny3eGHpjx5,example,2019-12-21 04:07:14+00:00
@Cvthe1st Hotel Ibis. Dirt cheap 🤝,example,2019-12-21 03:44:19+00:00
@Cvthe1st Now. To drive to Hamilton lol. It’s only 90mins away. Got involved,example,2019-12-21 03:02:54+00:00
@Liam98Kelly @Jade_Aspinall02 @FramedByBen https://t.co/6QWfGrDbQ0,example,2019-12-21 02:32:15+00:00
@Jade_Aspinall02 Visiting family lol. Playing harbour party on NYE,example,2019-12-21 02:00:29+00:00
@skepsismusic_uk Will text you babes x,example,2019-12-21 01:27:17+00:00
"Off to NZ for the 4th and final time this year. See some of you later at the Outback Inn in Hamilton 🇳🇿🎉🇳🇿 

(Sydney tmrw, Perth Monday, then home for Xmas)",example,2019-12-21 01:26:37+00:00
@ShapesHQ @skepsismusic_uk We are mate. Calm down,example,2019-12-21 01:10:53+00:00
@skepsismusic_uk Vibes,example,2019-12-21 00:59:54+00:00
RT @BeardedGenius: No time to dye https://t.co/MOa57dZnNu,example,2019-12-20 11:16:11+00:00
RT @MrDuperouzel: Roy Keane sitting like your Mum watching Corrie https://t.co/Cy6JNjJl1n,example,2019-12-20 10:51:47+00:00
@GrimSickers1 🤝🤝🤝,example,2019-12-20 04:32:23+00:00
@ScottThompson31 8:30 I think,example,2019-12-20 03:20:03+00:00
Decent tune https://t.co/kbb3iyJwpy,example,2019-12-19 08:41:34+00:00
@snowydanger Oi I went school in south 🙋🏻‍♂️🤣🤣🤣🤣,example,2019-12-19 08:41:04+00:00
@I_Skream I knowwww. And nonstop poo books as well,example,2019-12-19 05:33:32+00:00
@jackbeats DJ Rider ? DJ Entourage ?,example,2019-12-19 03:07:58+00:00
"RT @example: 1 milli views on me new one 

Thanks everyone 

This is going in the live set. And towards the end in the “very gurny bouncy a…",example,2019-12-18 11:43:34+00:00
"1 milli views on me new one 

Thanks everyone 

This is going in the live set. And towards the end in the “very gurny bouncy anthem” section https://t.co/pnS14lUy80",example,2019-12-18 09:55:07+00:00
@Bonkaz Wow 💙😍,example,2019-12-18 00:19:02+00:00
@estellecostanza 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,example,2019-12-17 11:07:39+00:00
@McMoop Agreed. Turkey = in the bin. Hats = burn em. Bread sauce = leave it as just bread 🤣🤣🤣,example,2019-12-17 11:02:25+00:00
"RT @example: 5 hour flights are my least favourite 

2/3 hours is standard

8-10 hours you can relax into it. Sleep. Watch a movie or two…",example,2019-12-17 09:38:25+00:00
"Had a lot of fun enjoying (very drunken) chats with my bro @thelastskeptik on his ‘Thanks For Trying Podcast’. Part 1 OUT NOW

Itunes: https://t.co/vAt0zuonQC

Spotify: https://t.co/TztjYOFcb1 https://t.co/c8JVjg6ZPw",example,2019-12-17 09:36:42+00:00
RT @GenesisElijah: As soon as your mum leaves for work after you told her you were too sick to go school. . . https://t.co/9GduvcDNFe,example,2019-12-17 09:26:49+00:00
@richardpbacon Best episode yet,example,2019-12-17 06:31:27+00:00
"RT @honeyp2: @example playing this loud in the car, can’t wait till Glasgow!  https://t.co/HEVfLWykwx",example,2019-12-17 06:30:45+00:00
"@MoTheComedian “Worlds ended. Everyone we know is dead. Let’s just have a quick shower, shave, do some makeup, put on our best outfits.... ready for when we get to Africa”",example,2019-12-16 04:51:00+00:00
"5 hour flights are my least favourite 

2/3 hours is standard

8-10 hours you can relax into it. Sleep. Watch a movie or two

20 hours: Valium. Long sleep. Shower at the half way stop. Watch Boxset

5 hours is just the plane going: “Hahahaha you cunts.  You’re on me. For 5 hours”",example,2019-12-16 04:39:45+00:00
RT @example: Oh. And whilst I’m here. TOUR TICKETS. Glasgow and Dublin sold out ages ago. Notts just sold out. London &amp; Manc only have a fe…,example,2019-12-15 14:32:17+00:00
@Bonkaz @officialAvelino If anyone should feel like this it’s you. It’s not your first day at school 🤣🤣🤣,example,2019-12-15 11:08:39+00:00
@Bonkaz @officialAvelino Bro you write some of your best stuff on 🍹🍹 🤣🤣🤣,example,2019-12-15 11:04:41+00:00
Been reading some bad reviews of Netflix’s new one ‘6 Underground’ but it’s actually brilliant fun. Stupid over the top brainless fun,example,2019-12-15 05:15:41+00:00
@HOLYGOOF_UK @StudiosKolab @khaliackford Amazing,example,2019-12-15 02:37:27+00:00
RT @example: It’s always a lovely time playing to thousands of people at a festival but I love a sweaty little intimate gig. Adelaide deliv…,example,2019-12-14 23:42:33+00:00
At McDonald’s for the 3rd time in 24 hours and I don’t even care anymore. It doesn’t even taste bad and I still look 72% the same,example,2019-12-14 15:38:04+00:00
@stormzy 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 amazing,example,2019-12-14 15:35:23+00:00
RT @zoflannery: 15 year old me is screamin- see ya in Feb Elliot mate 🥳 https://t.co/8dhPCOhyh5,example,2019-12-14 09:04:32+00:00
7 more gigs left of this Aus/NZ tour. Absolutely buzzing for the UK &amp; Ireland dates in Feb. Here’s some more snaps from last night https://t.co/WleKpGUxYi,example,2019-12-14 08:55:07+00:00
It’s always a lovely time playing to thousands of people at a festival but I love a sweaty little intimate gig. Adelaide delivered on every level last night. Thanks to everyone who came down. I love me job 💜 https://t.co/z9NkCzyQ3j,example,2019-12-14 08:54:04+00:00
@Reverend_Makers What a refreshing way of thinking 💜,example,2019-12-13 13:09:37+00:00
@Gingeos 💥💥💥 music always wins,example,2019-12-13 11:56:22+00:00
@Bonkaz Agreed on this exact transition,example,2019-12-13 11:43:46+00:00
Adelaide. I am here. Playing The Fat Controller tonight. On at midnight. Couple tickets available on the door still,example,2019-12-13 04:32:30+00:00
"Incredible body of work from @stormzy - Handsome, Bronze and Lessons are stand outs for me brother. Onwards and upwards 👑",example,2019-12-13 04:30:40+00:00
@tourandting 😷😷😷,example,2019-12-13 01:59:59+00:00
@KingPMoney 🤣🤣🤣🤣,example,2019-12-12 04:38:34+00:00
@JamesHYPE Cheers babes,example,2019-12-11 13:42:15+00:00
@Cheeses0fNaz @ConorMcDPhoto Guardian photo of the year,example,2019-12-11 13:41:38+00:00
@snowydanger Not a chance geez you mad,example,2019-12-11 13:28:37+00:00
@FazeMiyake @KingPMoney @snowydanger Haha. My favourite day of the week,example,2019-12-11 13:27:35+00:00
@KingPMoney @snowydanger @FazeMiyake 💥💥💥,example,2019-12-11 12:38:55+00:00
@AndiDurrant @I_Skream @solardomusic @chrislake @THECUBEGUYS @edxMusic @djzinc @HighContrast @LFrequencies @KISSFresh Cheers darling,example,2019-12-11 12:02:14+00:00
@GrimSickers1 If I’m in the country we’ll go to all the main events. Sickers my guy,example,2019-12-11 11:20:53+00:00
@GrimSickers1 🥴🥴🥴🥴 indeed,example,2019-12-11 11:16:46+00:00
@GenesisElijah @hq_yasin Never give up,example,2019-12-11 11:11:27+00:00
@stormzy @KaylumDennis Fuckin buzzing for this Mike. Comes Out just as I’m getting on a long flight 🙏,example,2019-12-11 11:00:17+00:00
@hq_yasin @GenesisElijah Well the mainstream stuff (awful or good) does well because of the money and clout behind it. Plenty of amazing music from unknown artists does well these days from playlisting on Spotify. Algorithms + the ear of the general public can = success. Sometimes takes a year or more,example,2019-12-11 10:47:46+00:00
@thedbaines Will check,example,2019-12-11 09:51:10+00:00
@Plastician The dream team was back together for just a few hours,example,2019-12-11 09:28:31+00:00
@hq_yasin @GenesisElijah I agree of course BUT there are exceptions to the rule. Plenty of young kids been killing it over the last few years and they’ve only been releasing music a short while. The best music always shines through,example,2019-12-11 09:27:59+00:00
@Plastician Cheers Ian,example,2019-12-11 09:09:58+00:00
Also also ... in 2020 I’ll be releasing music without my vocals for the first time... Example the producer 😉 #exampstrumentals ... and looking to sign and develop artists myself. 2019 was just about establishing my label and it being a learning experience https://t.co/44kjryjUWJ,example,2019-12-11 09:09:43+00:00
@DanielRT11 That lyric was actually recorded in 2015 so referred to 2014 😉,example,2019-12-11 09:01:48+00:00
@ScribblerSays Cheers bro. Did the artwork too (hence why I ain’t bothered you 🤣🤣🤣,example,2019-12-11 09:00:45+00:00
@tanaka_power 🤝😘,example,2019-12-11 08:49:55+00:00
@DespaRobinson Cheers bro,example,2019-12-11 08:49:45+00:00
"I also did 82 gigs this year. My busiest year since 2014 ! I’ve been away from my family so much but hey, these nappies don’t pay for themselves 😉 https://t.co/XoblbH7ZNX",example,2019-12-11 08:49:27+00:00
Finally (and the reason for all these tweets): I hope this inspires up-and-coming artists to take the same DIY / independent approach,example,2019-12-11 08:41:06+00:00
"I’ve maintained my grip on the UK, Ireland and Australian markets which have always been strong for me but also seen new growth worldwide, in particular Poland, Mexico, Brazil, New Zealand &amp; the USA. So thanks to all my supporters old &amp; new 😘",example,2019-12-11 08:41:05+00:00
I’ve directed the videos myself for next to no budget. I’ve serviced radio and streaming platforms myself (no pluggers!) 67 million video views and 45 million streams later I couldn’t be happier. I’ve spent a relatively small amount on YouTube ads but did no online marketing,example,2019-12-11 08:41:05+00:00
"And last week I hit you with ‘Do It So Well’ 

https://t.co/K7SzsWmW9f",example,2019-12-11 08:41:04+00:00
"In September I released ‘Click’:

https://t.co/UE0GrOy3Jf",example,2019-12-11 08:41:04+00:00
"Then I hit you with ‘MONEY’ (although we couldn’t clear the sample so it remained youtube only):

https://t.co/4im0ZY0Zxh",example,2019-12-11 08:41:04+00:00
"In Jan this year I dropped ‘All Night’:

https://t.co/noxCNVUQBS",example,2019-12-11 08:41:03+00:00
"I setup my own label 18 months ago called Staneric Recordings. Named it after my 2 granddads that I never knew - Stan &amp; Eric. The first release was the mixtape ‘Bangers &amp; Ballads’ with the stand out track being ‘Show Me How To Love’:

https://t.co/CcKN8VdyPJ",example,2019-12-11 08:41:02+00:00
@_AllyLoves 🤣🤣👍,example,2019-12-11 08:03:11+00:00
@CJHermann Yeh I gave them a kick up the arse,example,2019-12-11 01:01:44+00:00
"RT @example: If you’ve watched my new video / streamed my new single THANK YOU SO MUCH. I’m doing this all by myself right now. Music, vide…",example,2019-12-10 20:42:15+00:00
@iamcoxhead Love bro,example,2019-12-10 11:39:17+00:00
@BangerJonny NEED,example,2019-12-10 11:36:22+00:00
@RevengeRitalin Awwww. Thanks mannnn. I really appreciate these words,example,2019-12-10 10:44:43+00:00
Oh. And whilst I’m here. TOUR TICKETS. Glasgow and Dublin sold out ages ago. Notts just sold out. London &amp; Manc only have a few tickets left. Grab yours here: https://t.co/2jc3LuzeYL https://t.co/QdlanvrQKY,example,2019-12-10 10:43:52+00:00
"If you’ve watched my new video / streamed my new single THANK YOU SO MUCH. I’m doing this all by myself right now. Music, videos, promo, marketing. It’s hard work but I’m loving it. 625,000 views in 10 days (this is a new record for me in 2019) https://t.co/pnS14lUy80",example,2019-12-10 10:41:18+00:00
@Plastician Brilliant cos its home to the worst clubs in the world,example,2019-12-10 01:47:36+00:00
@lewisswan_ Haha. Come on he’s a lovely lad regardless of who he plays for,example,2019-12-09 21:59:50+00:00
RT @Reverend_Makers: Honestly he’s a fucking pig. https://t.co/IILd5fhRKo,example,2019-12-09 13:30:43+00:00
@CamelPhat Swap forgettable for memorable and you’re bang on the money 🤣🤣🤣 nah serious that’s SIIIICK lads,example,2019-12-09 12:55:22+00:00
@Plastician Ahahahahahaha,example,2019-12-09 11:36:10+00:00
@itsakua 😷😷😷 saaaake,example,2019-12-09 11:36:03+00:00
@snowydanger 🤣🤣🤣🤣 snowwww,example,2019-12-09 10:22:27+00:00
@BBCR1 @JohnBoyega @LeoDiCaprio @gregjames @gregjames please do an entire show as Anastasia. Please,example,2019-12-09 10:21:08+00:00
What a diamond https://t.co/H5ewRWWmor,example,2019-12-09 10:18:18+00:00
RT @example: Grab your tickets here: https://t.co/2jc3LuzeYL https://t.co/fYUobgMM10,example,2019-12-09 08:47:09+00:00
@Route_94 💥💥💥,example,2019-12-09 00:55:04+00:00
@IAmChrisRamsey Wow. What lovely words from her. And well done old boy. Proud of ya x,example,2019-12-09 00:28:11+00:00
@WileyUpdates 🦊🦊🦊🦊,example,2019-12-08 12:07:40+00:00
@itsakua Lol. This deserved more likes,example,2019-12-08 08:53:48+00:00
"@richardpbacon Agreed. Pure nostalgia. Easy, comforting reading of moving pictures",example,2019-12-08 08:22:54+00:00
Fuck sake. Can’t watch the fight here in Aus 🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️ anyone got a stream,example,2019-12-07 21:24:37+00:00
🙏🙏 @BBCR1 @mistajam https://t.co/kNMhmav4WV,example,2019-12-07 20:55:39+00:00
Almost 500k views in the first week. Thank you you lovely people who like watching things 💙 https://t.co/pnS14lUy80,example,2019-12-07 06:06:01+00:00
@HOLYGOOF_UK @I_Skream Yeh I knowwwww geez. It’s not amateur hour round here ! Ruiz is looking in better shape than before though,example,2019-12-06 21:49:46+00:00
oh what news 🤪🤪🏆🏆🏆 https://t.co/9jAsJZ80Ev,example,2019-12-06 21:20:41+00:00
@I_Skream Ruiz is looking sharper in training. But AJ is a world class athlete and has learnt a lot.  I’m quietly confident AJ gonna knock him out in first 5/6 rounds. Need to see AJ Wilder 🙏,example,2019-12-06 21:19:52+00:00
"RT @kaaimansint: This time last year, @MrRoryReid and @example took a ride in our ferocious 1983 Lamborghini Countach! What was your bedroo…",example,2019-12-06 20:54:35+00:00
@reexew Fine if you miss those gigs. But pointless missing “old music” that’s always gonna be there,example,2019-12-06 20:54:19+00:00
"RT @realkingdams: The fact that no one has mentioned this banger yet 😩

@TinchyStryder @officialgiggs @TinieTempah @example @professorgreen…",example,2019-12-06 09:29:33+00:00
@jessiblah Dirty face is in there. Look again 😉,example,2019-12-06 07:50:09+00:00
@Charlotte_F93 I kinda know what I’m doing,example,2019-12-06 07:11:41+00:00
"@Charlotte_F93 Lol. Well you’re wrong. Cos I’ve tried playing all these songs without a band and they all fall flat. Need the guitar and drums for playing in the shadows, perfect replacement, rainbow, enemies",example,2019-12-06 07:07:37+00:00
@Charlotte_F93 Again. A band song,example,2019-12-06 06:40:34+00:00
@BangBangRomeo @JohnKennedy @RadioX Yes thank you @JohnKennedy,example,2019-12-06 05:44:52+00:00
"@JustMomo_ @XxSarahjcXx It’s not happening. Cos they’re a) all busy and b) it’s costs a fortune (3 band, 7 crew, rehearsals)",example,2019-12-06 00:43:41+00:00
RT @pwdvod: What a catalogue of bangers https://t.co/nB7Q6HrE1x,example,2019-12-05 21:59:26+00:00
@RianBudden It is defo a car song,example,2019-12-05 21:33:07+00:00
@RianBudden Nope. Just played it again. The production hasn’t aged well compared to the others,example,2019-12-05 21:30:53+00:00
@RianBudden Hasn’t aged well,example,2019-12-05 21:13:58+00:00
RT @example: Lot of people asking what to expect from this tour... well it’s called “Every Hit &amp; All The New Bangers” ... (am I missing any…,example,2019-12-05 21:09:09+00:00
@AdamYdwI Only worked with the live band that one,example,2019-12-05 20:47:47+00:00
